Calibration probe
Project:  Wika
Date , Time , Step no, T set , RH set, 904 Temp [°C],904 RH [%],Chan 3,Chan 4,Chan 5,Chan 6,Chan 7,Chan 8
22/07/2022,6:22:50 PM,5, 25.0, 60.0, 3519,5052,0,0,0,2,0,0
22/07/2022,6:23:50 PM,5, 25.0, 60.0, 3509,5047,0,0,0,2,0,0
22/07/2022,6:24:50 PM,5, 25.0, 60.0, 3509,5052,0,0,0,2,0,0
22/07/2022,6:25:50 PM,5, 25.0, 60.0, 3514,5042,0,0,0,2,0,0
22/07/2022,6:26:50 PM,5, 25.0, 60.0, 3512,5057,0,0,0,2,0,0
22/07/2022,6:27:50 PM,5, 25.0, 60.0, 3514,5037,0,0,0,2,0,0
22/07/2022,6:28:50 PM,5, 25.0, 60.0, 3519,5052,0,0,0,2,0,0
22/07/2022,6:29:49 PM,5, 25.0, 60.0, 3512,5042,0,0,0,2,0,0
22/07/2022,6:30:49 PM,5, 25.0, 60.0, 3517,5052,0,0,0,2,0,0
22/07/2022,6:31:50 PM,5, 25.0, 60.0, 3517,5037,0,0,0,2,0,0
22/07/2022,6:32:50 PM,5, 25.0, 60.0, 3517,5054,0,0,0,2,0,0
22/07/2022,6:33:50 PM,5, 25.0, 60.0, 3514,5047,0,0,0,2,0,0
22/07/2022,6:34:50 PM,5, 25.0, 60.0, 3519,5047,2,0,0,2,0,0
22/07/2022,6:35:50 PM,5, 25.0, 60.0, 3522,5049,0,0,0,2,0,0
22/07/2022,6:36:50 PM,5, 25.0, 60.0, 3522,5049,0,0,0,2,0,0
22/07/2022,6:37:50 PM,5, 25.0, 60.0, 3519,5039,0,0,0,2,0,0
22/07/2022,6:38:49 PM,5, 25.0, 60.0, 3517,5042,0,0,0,2,0,0
22/07/2022,6:39:49 PM,5, 25.0, 60.0, 3512,5054,0,0,0,2,0,0
22/07/2022,6:40:49 PM,5, 25.0, 60.0, 3512,5047,0,0,0,2,0,0
22/07/2022,6:41:50 PM,5, 25.0, 60.0, 3512,6316,0,0,0,2,0,0
22/07/2022,6:42:50 PM,5, 25.0, 60.0, 3514,6841,0,0,0,2,0,0
22/07/2022,6:43:50 PM,5, 25.0, 60.0, 3517,6911,0,0,0,0,0,0
22/07/2022,6:44:50 PM,5, 25.0, 60.0, 3519,6933,0,0,0,0,0,0
22/07/2022,6:45:50 PM,5, 25.0, 60.0, 3522,6936,0,0,0,2,0,0
22/07/2022,6:46:50 PM,5, 25.0, 60.0, 3519,6938,0,0,0,0,0,0
22/07/2022,6:47:50 PM,5, 25.0, 60.0, 3522,6926,0,0,0,0,0,0
22/07/2022,6:48:49 PM,5, 25.0, 60.0, 3527,6933,0,0,0,2,0,0
22/07/2022,6:49:49 PM,5, 25.0, 60.0, 3519,6945,0,0,0,2,0,0
22/07/2022,6:50:50 PM,5, 25.0, 60.0, 3517,6936,0,0,0,0,0,0
22/07/2022,6:51:50 PM,5, 25.0, 60.0, 3509,6938,0,0,0,2,0,0
22/07/2022,6:52:50 PM,5, 25.0, 60.0, 3514,6936,0,0,0,2,0,0
22/07/2022,6:53:50 PM,5, 25.0, 60.0, 3522,6936,0,0,0,2,0,0
22/07/2022,6:54:50 PM,5, 25.0, 60.0, 3519,6936,0,0,0,0,0,0
22/07/2022,6:55:50 PM,5, 25.0, 60.0, 3519,6943,0,0,0,2,0,0
22/07/2022,6:56:50 PM,5, 25.0, 60.0, 3517,6943,0,0,0,2,0,0
22/07/2022,6:57:49 PM,5, 25.0, 60.0, 3512,6938,0,0,0,0,0,0
22/07/2022,6:58:49 PM,5, 25.0, 60.0, 3517,6936,0,0,0,2,0,0
22/07/2022,6:59:50 PM,5, 25.0, 60.0, 3519,6941,0,0,0,2,0,0
22/07/2022,7:00:50 PM,5, 25.0, 60.0, 3522,6948,0,0,0,2,0,0
22/07/2022,7:01:50 PM,5, 25.0, 60.0, 3519,6948,0,0,0,2,0,0
22/07/2022,7:02:50 PM,5, 25.0, 60.0, 3517,6941,0,0,0,2,0,0
22/07/2022,7:03:50 PM,5, 25.0, 60.0, 3517,6926,0,0,0,0,0,0
22/07/2022,7:04:50 PM,5, 25.0, 60.0, 3514,6941,0,0,0,2,0,0
22/07/2022,7:05:50 PM,5, 25.0, 60.0, 3522,6943,0,0,0,2,0,0
22/07/2022,7:06:49 PM,5, 25.0, 60.0, 3522,6936,0,0,0,2,0,0
22/07/2022,7:07:49 PM,5, 25.0, 60.0, 3517,6936,0,0,0,2,0,0
22/07/2022,7:08:50 PM,5, 25.0, 60.0, 3514,6936,0,0,0,2,0,0
22/07/2022,7:09:50 PM,5, 25.0, 60.0, 3522,6943,0,0,0,2,0,0
22/07/2022,7:10:50 PM,5, 25.0, 60.0, 3519,6953,0,0,0,2,0,0
22/07/2022,7:11:50 PM,5, 25.0, 60.0, 3512,6955,0,0,0,2,0,0
22/07/2022,7:12:50 PM,5, 25.0, 60.0, 3519,6948,0,0,0,2,0,0
22/07/2022,7:13:50 PM,5, 25.0, 60.0, 3522,6945,0,0,0,0,0,0
22/07/2022,7:14:50 PM,5, 25.0, 60.0, 3517,6945,0,0,0,2,0,0
22/07/2022,7:15:49 PM,5, 25.0, 60.0, 3514,6948,2,0,0,2,0,0
22/07/2022,7:16:49 PM,5, 25.0, 60.0, 3514,6943,0,0,0,2,0,0
22/07/2022,7:17:50 PM,5, 25.0, 60.0, 3517,6931,0,0,0,2,0,0
22/07/2022,7:18:50 PM,5, 25.0, 60.0, 3517,6945,0,0,0,2,0,0
22/07/2022,7:19:50 PM,5, 25.0, 60.0, 3514,6938,0,0,0,2,0,0
22/07/2022,7:20:50 PM,5, 25.0, 60.0, 3517,6945,0,0,0,2,0,0
22/07/2022,7:21:50 PM,5, 25.0, 60.0, 3519,6945,0,0,0,0,0,0
22/07/2022,7:22:50 PM,5, 25.0, 60.0, 3509,6941,0,0,0,2,0,0
22/07/2022,7:23:50 PM,5, 25.0, 60.0, 3512,6950,0,0,0,2,0,0
22/07/2022,7:24:49 PM,5, 25.0, 60.0, 3512,6945,0,0,0,2,0,0
22/07/2022,7:25:49 PM,5, 25.0, 60.0, 3517,6948,0,0,0,2,0,0
22/07/2022,7:26:49 PM,5, 25.0, 60.0, 3517,6945,0,0,0,2,0,0
22/07/2022,7:27:50 PM,5, 25.0, 60.0, 3514,6953,0,0,0,0,0,0
22/07/2022,7:28:50 PM,5, 25.0, 60.0, 3512,6948,0,0,0,2,0,0
22/07/2022,7:29:50 PM,5, 25.0, 60.0, 3512,6945,0,0,0,0,0,0
22/07/2022,7:30:50 PM,5, 25.0, 60.0, 3519,6933,0,0,0,2,0,0
22/07/2022,7:31:50 PM,5, 25.0, 60.0, 3512,6941,0,0,0,2,0,0
22/07/2022,7:32:50 PM,5, 25.0, 60.0, 3517,6948,2,0,0,2,0,0
22/07/2022,7:33:50 PM,5, 25.0, 60.0, 3522,6941,0,0,0,0,0,0
22/07/2022,7:34:49 PM,5, 25.0, 60.0, 3517,6948,0,0,0,2,0,0
22/07/2022,7:35:49 PM,5, 25.0, 60.0, 3509,6941,0,0,0,2,0,0
22/07/2022,7:36:50 PM,5, 25.0, 60.0, 3517,6948,0,0,0,2,0,0
22/07/2022,7:37:50 PM,5, 25.0, 60.0, 3514,6938,0,0,0,2,0,0
22/07/2022,7:38:50 PM,5, 25.0, 60.0, 3514,6943,0,0,0,2,0,0
22/07/2022,7:39:50 PM,5, 25.0, 60.0, 3514,6943,0,0,0,2,0,0
22/07/2022,7:40:50 PM,5, 25.0, 60.0, 3517,6953,0,0,0,0,0,0
22/07/2022,7:41:50 PM,5, 25.0, 60.0, 3519,8165,0,0,0,2,0,0
22/07/2022,7:42:50 PM,5, 25.0, 60.0, 3524,8686,0,0,0,0,0,0
22/07/2022,7:43:50 PM,5, 25.0, 60.0, 3527,8795,2,0,0,2,0,0
22/07/2022,7:44:49 PM,5, 25.0, 60.0, 3519,8837,0,0,0,2,0,0
22/07/2022,7:45:49 PM,5, 25.0, 60.0, 3522,8852,0,0,0,2,0,0
22/07/2022,7:46:50 PM,5, 25.0, 60.0, 3522,8844,0,0,0,0,0,0
22/07/2022,7:47:50 PM,5, 25.0, 60.0, 3527,8847,0,0,0,2,0,0
22/07/2022,7:48:50 PM,5, 25.0, 60.0, 3527,8852,0,0,0,2,0,0
22/07/2022,7:49:50 PM,5, 25.0, 60.0, 3519,8847,0,0,0,0,0,0
22/07/2022,7:50:50 PM,5, 25.0, 60.0, 3522,8847,2,0,0,2,0,0
22/07/2022,7:51:50 PM,5, 25.0, 60.0, 3514,8847,0,0,0,2,0,0
22/07/2022,7:52:50 PM,5, 25.0, 60.0, 3519,8857,0,0,0,2,0,0
22/07/2022,7:53:49 PM,5, 25.0, 60.0, 3524,8862,0,0,0,2,0,0
22/07/2022,7:54:49 PM,5, 25.0, 60.0, 3522,8854,0,0,0,2,0,0
22/07/2022,7:55:50 PM,5, 25.0, 60.0, 3517,8847,2,0,0,2,0,0
22/07/2022,7:56:50 PM,5, 25.0, 60.0, 3524,8847,0,0,0,2,0,0
22/07/2022,7:57:50 PM,5, 25.0, 60.0, 3524,8854,0,0,0,0,0,0
22/07/2022,7:58:50 PM,5, 25.0, 60.0, 3522,8862,0,0,0,2,0,0
22/07/2022,7:59:50 PM,5, 25.0, 60.0, 3514,8862,0,0,0,2,0,0
22/07/2022,8:00:50 PM,5, 25.0, 60.0, 3519,8844,2,0,0,2,0,0
22/07/2022,8:01:49 PM,5, 25.0, 60.0, 3524,8864,0,0,0,0,0,0
22/07/2022,8:02:49 PM,5, 25.0, 60.0, 3519,8859,0,0,0,2,0,0
22/07/2022,8:03:49 PM,5, 25.0, 60.0, 3524,8869,2,0,0,2,0,0
22/07/2022,8:04:50 PM,5, 25.0, 60.0, 3522,8864,0,0,0,2,0,0
22/07/2022,8:05:50 PM,5, 25.0, 60.0, 3514,8864,0,0,0,2,0,0
22/07/2022,8:06:50 PM,5, 25.0, 60.0, 3519,8867,0,0,0,0,0,0
22/07/2022,8:07:50 PM,5, 25.0, 60.0, 3527,8867,0,0,0,2,0,0
22/07/2022,8:08:50 PM,5, 25.0, 60.0, 3519,8864,2,0,0,2,0,0
22/07/2022,8:09:50 PM,5, 25.0, 60.0, 3519,8867,0,0,0,2,0,0
22/07/2022,8:10:50 PM,5, 25.0, 60.0, 3519,8869,0,0,0,2,0,0
22/07/2022,8:11:49 PM,5, 25.0, 60.0, 3522,8872,0,0,0,2,0,0
22/07/2022,8:12:49 PM,5, 25.0, 60.0, 3517,8872,0,0,0,2,0,0
22/07/2022,8:13:50 PM,5, 25.0, 60.0, 3517,8872,0,0,0,2,0,0
22/07/2022,8:14:50 PM,5, 25.0, 60.0, 3522,8867,0,0,0,2,0,0
22/07/2022,8:15:50 PM,5, 25.0, 60.0, 3519,8879,0,0,0,0,0,0
22/07/2022,8:16:50 PM,5, 25.0, 60.0, 3517,8877,0,0,0,0,0,0
22/07/2022,8:17:50 PM,5, 25.0, 60.0, 3517,8864,0,0,0,0,0,0
22/07/2022,8:18:50 PM,5, 25.0, 60.0, 3517,8867,0,0,0,0,0,0
22/07/2022,8:19:50 PM,5, 25.0, 60.0, 3514,8867,0,0,0,2,0,0
22/07/2022,8:20:49 PM,5, 25.0, 60.0, 3522,8867,0,0,0,2,0,0
22/07/2022,8:21:49 PM,5, 25.0, 60.0, 3512,8867,0,0,0,2,0,0
22/07/2022,8:22:49 PM,5, 25.0, 60.0, 3514,8874,0,0,0,0,0,0
22/07/2022,8:23:50 PM,5, 25.0, 60.0, 3514,8859,0,0,0,0,0,0
22/07/2022,8:24:50 PM,5, 25.0, 60.0, 3512,8867,0,0,0,2,0,0
22/07/2022,8:25:50 PM,5, 25.0, 60.0, 3514,8864,0,0,0,2,0,0
22/07/2022,8:26:50 PM,5, 25.0, 60.0, 3512,8872,0,0,0,2,0,0
22/07/2022,8:27:50 PM,5, 25.0, 60.0, 3514,8864,0,0,0,2,0,0
22/07/2022,8:28:50 PM,5, 25.0, 60.0, 3504,8867,2,0,0,0,0,0
22/07/2022,8:29:50 PM,5, 25.0, 60.0, 3504,8867,0,0,0,2,0,0
22/07/2022,8:30:49 PM,5, 25.0, 60.0, 3507,8862,0,0,0,2,0,0
22/07/2022,8:31:49 PM,5, 25.0, 60.0, 3514,8872,2,0,0,2,0,0
22/07/2022,8:32:50 PM,5, 25.0, 60.0, 3509,8867,0,0,0,2,0,0
22/07/2022,8:33:50 PM,5, 25.0, 60.0, 3509,8867,2,0,0,2,0,0
22/07/2022,8:34:50 PM,5, 25.0, 60.0, 3507,8872,0,0,0,2,0,0
22/07/2022,8:35:50 PM,5, 25.0, 60.0, 3507,8869,0,0,0,0,0,0
22/07/2022,8:36:50 PM,5, 25.0, 60.0, 3504,8877,0,0,0,0,0,0
22/07/2022,8:37:50 PM,5, 25.0, 60.0, 3514,8867,0,0,0,2,0,0
22/07/2022,8:38:50 PM,5, 25.0, 60.0, 3512,8882,0,0,0,2,0,0
22/07/2022,8:39:49 PM,5, 25.0, 60.0, 3502,8877,0,0,0,2,0,0
22/07/2022,8:40:49 PM,5, 25.0, 60.0, 3509,8869,0,0,0,2,0,0
22/07/2022,8:41:50 PM,5, 25.0, 60.0, 3512,8872,2,0,0,2,0,0
22/07/2022,8:42:50 PM,5, 25.0, 60.0, 3514,8882,0,0,0,0,0,0
22/07/2022,8:43:50 PM,5, 25.0, 60.0, 3514,8877,0,0,0,2,0,0
22/07/2022,8:44:50 PM,5, 25.0, 60.0, 3517,8864,0,0,0,2,0,0
22/07/2022,8:45:50 PM,5, 25.0, 60.0, 3507,8877,0,0,0,0,0,0
22/07/2022,8:46:50 PM,5, 25.0, 60.0, 3514,8877,0,0,0,0,0,0
22/07/2022,8:47:50 PM,5, 25.0, 60.0, 3509,8874,2,0,0,2,0,0
22/07/2022,8:48:49 PM,5, 25.0, 60.0, 3517,8877,0,0,0,0,0,0
22/07/2022,8:49:49 PM,5, 25.0, 60.0, 3514,8879,0,0,0,2,0,0
22/07/2022,8:50:50 PM,5, 25.0, 60.0, 3514,8872,0,0,0,0,0,0
22/07/2022,8:51:50 PM,5, 25.0, 60.0, 3512,8884,0,0,0,2,0,0
22/07/2022,8:52:50 PM,5, 25.0, 60.0, 3517,8879,0,0,0,2,0,0
22/07/2022,8:53:50 PM,5, 25.0, 60.0, 3507,8879,0,0,0,0,0,0
22/07/2022,8:54:50 PM,5, 25.0, 60.0, 3512,8874,0,0,0,2,0,0
22/07/2022,8:55:50 PM,5, 25.0, 60.0, 3512,8877,0,0,0,2,0,0
22/07/2022,8:56:50 PM,5, 25.0, 60.0, 3517,8884,0,0,0,2,0,0
22/07/2022,8:57:49 PM,5, 25.0, 60.0, 3514,8872,0,0,0,2,0,0
22/07/2022,8:58:49 PM,5, 25.0, 60.0, 3517,8874,0,0,0,2,0,0
22/07/2022,8:59:50 PM,5, 25.0, 60.0, 3522,8877,0,0,0,2,0,0
22/07/2022,9:00:50 PM,5, 25.0, 60.0, 3514,8874,2,0,0,2,0,0
22/07/2022,9:01:50 PM,5, 25.0, 60.0, 3514,8889,0,0,0,2,0,0
22/07/2022,9:02:50 PM,5, 25.0, 60.0, 3512,8882,0,0,0,2,0,0
22/07/2022,9:03:50 PM,5, 25.0, 60.0, 3509,8879,2,0,0,2,0,0
22/07/2022,9:04:50 PM,5, 25.0, 60.0, 3504,8879,2,0,0,2,0,0
22/07/2022,9:05:50 PM,5, 25.0, 60.0, 3509,8867,0,0,0,0,0,0
22/07/2022,9:06:50 PM,5, 25.0, 60.0, 3504,8879,0,0,0,2,0,0
22/07/2022,9:07:49 PM,5, 25.0, 60.0, 3509,8882,0,0,0,2,0,0
22/07/2022,9:08:49 PM,5, 25.0, 60.0, 3504,8874,0,0,0,2,0,0
22/07/2022,9:09:50 PM,5, 25.0, 60.0, 3507,8884,2,0,0,2,0,0
22/07/2022,9:10:50 PM,5, 25.0, 60.0, 3509,8879,0,0,0,0,0,0
22/07/2022,9:11:50 PM,5, 25.0, 60.0, 3500,7635,0,0,0,2,0,0
22/07/2022,9:12:50 PM,5, 25.0, 60.0, 3500,7074,0,0,0,2,0,0
22/07/2022,9:13:50 PM,5, 25.0, 60.0, 3504,6995,0,0,0,0,0,0
22/07/2022,9:14:50 PM,5, 25.0, 60.0, 3500,6990,0,0,0,0,0,0
22/07/2022,9:15:50 PM,5, 25.0, 60.0, 3497,6980,0,0,0,2,0,0
22/07/2022,9:16:49 PM,5, 25.0, 60.0, 3500,6980,0,0,0,2,0,0
22/07/2022,9:17:49 PM,5, 25.0, 60.0, 3502,6980,0,0,0,2,0,0
22/07/2022,9:18:50 PM,5, 25.0, 60.0, 3502,6993,0,0,0,2,0,0
22/07/2022,9:19:50 PM,5, 25.0, 60.0, 3497,6988,0,0,0,0,0,0
22/07/2022,9:20:50 PM,5, 25.0, 60.0, 3497,6985,0,0,0,2,0,0
22/07/2022,9:21:50 PM,5, 25.0, 60.0, 3492,6988,0,0,0,0,0,0
22/07/2022,9:22:50 PM,5, 25.0, 60.0, 3502,6970,0,0,0,2,0,0
22/07/2022,9:23:50 PM,5, 25.0, 60.0, 3495,6973,0,0,0,0,0,0
22/07/2022,9:24:50 PM,5, 25.0, 60.0, 3495,6975,2,0,0,2,0,0
22/07/2022,9:25:49 PM,5, 25.0, 60.0, 3500,6970,0,0,0,2,0,0
22/07/2022,9:26:49 PM,5, 25.0, 60.0, 3500,6973,0,0,0,0,0,0
22/07/2022,9:27:49 PM,5, 25.0, 60.0, 3500,6968,0,0,0,2,0,0
22/07/2022,9:28:50 PM,5, 25.0, 60.0, 3500,6978,0,0,0,0,0,0
22/07/2022,9:29:50 PM,5, 25.0, 60.0, 3500,6963,0,0,0,0,0,0
22/07/2022,9:30:50 PM,5, 25.0, 60.0, 3500,6965,0,0,0,2,0,0
22/07/2022,9:31:50 PM,5, 25.0, 60.0, 3500,6963,0,0,0,2,0,0
22/07/2022,9:32:50 PM,5, 25.0, 60.0, 3495,6965,0,0,0,2,0,0
22/07/2022,9:33:50 PM,5, 25.0, 60.0, 3504,6973,2,0,0,0,0,0
22/07/2022,9:34:49 PM,5, 25.0, 60.0, 3502,6970,0,0,0,0,0,0
22/07/2022,9:35:49 PM,5, 25.0, 60.0, 3502,6973,0,0,0,2,0,0
22/07/2022,9:36:49 PM,5, 25.0, 60.0, 3500,6973,2,0,0,2,0,0
22/07/2022,9:37:50 PM,5, 25.0, 60.0, 3502,6963,2,0,0,2,0,0
22/07/2022,9:38:50 PM,5, 25.0, 60.0, 3504,6960,0,0,0,2,0,0
22/07/2022,9:39:50 PM,5, 25.0, 60.0, 3497,6978,0,0,0,0,0,0
22/07/2022,9:40:50 PM,5, 25.0, 60.0, 3502,6960,0,0,0,2,0,0
22/07/2022,9:41:50 PM,5, 25.0, 60.0, 3500,6973,0,0,0,2,0,0
22/07/2022,9:42:50 PM,5, 25.0, 60.0, 3500,6965,0,0,0,2,0,0
22/07/2022,9:43:50 PM,5, 25.0, 60.0, 3502,6960,0,0,0,0,0,0
22/07/2022,9:44:49 PM,5, 25.0, 60.0, 3500,6963,0,0,0,0,0,0
22/07/2022,9:45:49 PM,5, 25.0, 60.0, 3504,6960,0,0,0,2,0,0
22/07/2022,9:46:50 PM,5, 25.0, 60.0, 3502,6958,0,0,0,2,0,0
22/07/2022,9:47:50 PM,5, 25.0, 60.0, 3500,6960,0,0,0,2,0,0
22/07/2022,9:48:50 PM,5, 25.0, 60.0, 3504,6970,0,0,0,2,0,0
22/07/2022,9:49:50 PM,5, 25.0, 60.0, 3507,6960,0,0,0,2,0,0
22/07/2022,9:50:50 PM,5, 25.0, 60.0, 3504,6968,0,0,0,2,0,0
22/07/2022,9:51:50 PM,5, 25.0, 60.0, 3502,6963,0,0,0,2,0,0
22/07/2022,9:52:50 PM,5, 25.0, 60.0, 3507,6960,0,0,0,2,0,0
22/07/2022,9:53:49 PM,5, 25.0, 60.0, 3504,6973,0,0,0,2,0,0
22/07/2022,9:54:49 PM,5, 25.0, 60.0, 3512,6968,0,0,0,0,0,0
22/07/2022,9:55:50 PM,5, 25.0, 60.0, 3509,6963,0,0,0,0,0,0
22/07/2022,9:56:50 PM,5, 25.0, 60.0, 3509,6968,0,0,0,0,0,0
22/07/2022,9:57:50 PM,5, 25.0, 60.0, 3512,6965,0,0,0,0,0,0
22/07/2022,9:58:50 PM,5, 25.0, 60.0, 3509,6973,0,0,0,2,0,0
22/07/2022,9:59:50 PM,5, 25.0, 60.0, 3512,6965,0,0,0,2,0,0
22/07/2022,10:00:50 PM,5, 25.0, 60.0, 3509,6970,0,0,0,2,0,0
22/07/2022,10:01:49 PM,5, 25.0, 60.0, 3500,6970,0,0,0,2,0,0
22/07/2022,10:02:49 PM,5, 25.0, 60.0, 3500,6960,0,0,0,0,0,0
22/07/2022,10:03:49 PM,5, 25.0, 60.0, 3502,6968,0,0,0,2,0,0
22/07/2022,10:04:50 PM,5, 25.0, 60.0, 3500,6968,0,0,0,2,0,0
22/07/2022,10:05:50 PM,5, 25.0, 60.0, 3497,6973,0,0,0,2,0,0
22/07/2022,10:06:50 PM,5, 25.0, 60.0, 3502,6960,0,0,0,2,0,0
22/07/2022,10:07:50 PM,5, 25.0, 60.0, 3502,6963,0,0,0,2,0,0
22/07/2022,10:08:50 PM,5, 25.0, 60.0, 3500,6963,0,0,0,0,0,0
22/07/2022,10:09:50 PM,5, 25.0, 60.0, 3509,6955,0,0,0,2,0,0
22/07/2022,10:10:50 PM,5, 25.0, 60.0, 3504,6963,0,0,0,2,0,0
22/07/2022,10:11:49 PM,5, 25.0, 60.0, 3497,6043,0,0,0,2,0,0
22/07/2022,10:12:49 PM,5, 25.0, 60.0, 3507,5188,0,0,0,0,0,0
22/07/2022,10:13:49 PM,5, 25.0, 60.0, 3504,5116,0,0,0,0,0,0
22/07/2022,10:14:50 PM,5, 25.0, 60.0, 3507,5104,0,0,0,0,0,0
22/07/2022,10:15:50 PM,5, 25.0, 60.0, 3502,5089,0,0,0,0,0,0
22/07/2022,10:16:50 PM,5, 25.0, 60.0, 3497,5091,0,0,0,2,0,0
22/07/2022,10:17:50 PM,5, 25.0, 60.0, 3497,5094,0,0,0,2,0,0
22/07/2022,10:18:50 PM,5, 25.0, 60.0, 3502,5094,0,0,0,2,0,0
22/07/2022,10:19:50 PM,5, 25.0, 60.0, 3502,5094,0,0,0,2,0,0
22/07/2022,10:20:50 PM,5, 25.0, 60.0, 3504,5081,0,0,0,2,0,0
22/07/2022,10:21:49 PM,5, 25.0, 60.0, 3500,5086,0,0,0,0,0,0
22/07/2022,10:22:49 PM,5, 25.0, 60.0, 3500,5084,0,0,0,2,0,0
22/07/2022,10:23:50 PM,5, 25.0, 60.0, 3502,5089,0,0,0,2,0,0
22/07/2022,10:24:50 PM,5, 25.0, 60.0, 3497,5086,0,0,0,2,0,0
22/07/2022,10:25:50 PM,5, 25.0, 60.0, 3500,5084,0,0,0,2,0,0
22/07/2022,10:26:50 PM,5, 25.0, 60.0, 3504,5079,0,0,0,2,0,0
22/07/2022,10:27:50 PM,5, 25.0, 60.0, 3507,5081,0,0,0,2,0,0
22/07/2022,10:28:50 PM,5, 25.0, 60.0, 3500,5086,0,0,0,2,0,0
22/07/2022,10:29:50 PM,5, 25.0, 60.0, 3502,5091,0,0,0,2,0,0
22/07/2022,10:30:49 PM,5, 25.0, 60.0, 3502,5081,0,0,0,2,0,0
22/07/2022,10:31:49 PM,5, 25.0, 60.0, 3504,5076,0,0,0,2,0,0
22/07/2022,10:32:50 PM,5, 25.0, 60.0, 3500,5079,0,0,0,0,0,0
22/07/2022,10:33:50 PM,5, 25.0, 60.0, 3504,5074,0,0,0,2,0,0
22/07/2022,10:34:50 PM,5, 25.0, 60.0, 3502,5086,0,0,0,0,0,0
22/07/2022,10:35:50 PM,5, 25.0, 60.0, 3504,5084,0,0,0,2,0,0
22/07/2022,10:36:50 PM,5, 25.0, 60.0, 3504,5081,0,0,0,2,0,0
22/07/2022,10:37:50 PM,5, 25.0, 60.0, 3502,5084,0,0,0,2,0,0
22/07/2022,10:38:50 PM,5, 25.0, 60.0, 3507,5081,0,0,0,0,0,0
22/07/2022,10:39:49 PM,5, 25.0, 60.0, 3507,5076,0,0,0,2,0,0
22/07/2022,10:40:49 PM,5, 25.0, 60.0, 3507,5081,0,0,0,2,0,0
22/07/2022,10:41:50 PM,5, 25.0, 60.0, 3504,5079,0,0,0,2,0,0
22/07/2022,10:42:50 PM,5, 25.0, 60.0, 3504,5074,0,0,0,2,0,0
22/07/2022,10:43:50 PM,5, 25.0, 60.0, 3504,5074,0,0,0,2,0,0
22/07/2022,10:44:50 PM,5, 25.0, 60.0, 3497,5069,0,0,0,2,0,0
22/07/2022,10:45:50 PM,5, 25.0, 60.0, 3507,5076,0,0,0,2,0,0
22/07/2022,10:46:50 PM,5, 25.0, 60.0, 3502,5074,0,0,0,2,0,0
22/07/2022,10:47:50 PM,5, 25.0, 60.0, 3504,5084,0,0,0,0,0,0
22/07/2022,10:48:49 PM,5, 25.0, 60.0, 3507,5076,0,0,0,0,0,0
22/07/2022,10:49:49 PM,5, 25.0, 60.0, 3507,5076,0,0,0,0,0,0
22/07/2022,10:50:50 PM,5, 25.0, 60.0, 3507,5084,0,0,0,0,0,0
22/07/2022,10:51:50 PM,5, 25.0, 60.0, 3509,5076,0,0,0,2,0,0
22/07/2022,10:52:50 PM,5, 25.0, 60.0, 3507,5074,0,0,0,0,0,0
22/07/2022,10:53:50 PM,5, 25.0, 60.0, 3507,5071,0,0,0,0,0,0
22/07/2022,10:54:50 PM,5, 25.0, 60.0, 3502,5076,0,0,0,2,0,0
22/07/2022,10:55:50 PM,5, 25.0, 60.0, 3500,5066,0,0,0,0,0,0
22/07/2022,10:56:50 PM,5, 25.0, 60.0, 3504,5074,0,0,0,2,0,0
22/07/2022,10:57:49 PM,5, 25.0, 60.0, 3500,5079,0,0,0,2,0,0
22/07/2022,10:58:49 PM,5, 25.0, 60.0, 3500,5074,0,0,0,2,0,0
22/07/2022,10:59:50 PM,5, 25.0, 60.0, 3504,5076,0,0,0,2,0,0
22/07/2022,11:00:50 PM,5, 25.0, 60.0, 3504,5081,0,0,0,2,0,0
22/07/2022,11:01:50 PM,5, 25.0, 60.0, 3504,5066,0,0,0,2,0,0
22/07/2022,11:02:50 PM,5, 25.0, 60.0, 3504,5071,0,0,0,0,0,0
22/07/2022,11:03:50 PM,5, 25.0, 60.0, 3502,5059,0,0,0,2,0,0
22/07/2022,11:04:50 PM,5, 25.0, 60.0, 3500,5071,0,0,0,2,0,0
22/07/2022,11:05:50 PM,5, 25.0, 60.0, 3500,5069,0,0,0,2,0,0
22/07/2022,11:06:49 PM,5, 25.0, 60.0, 3502,5071,0,0,0,2,0,0
22/07/2022,11:07:49 PM,5, 25.0, 60.0, 3504,5071,0,0,0,2,0,0
22/07/2022,11:08:50 PM,5, 25.0, 60.0, 3500,5071,0,0,0,0,0,0
22/07/2022,11:09:50 PM,5, 25.0, 60.0, 3502,5064,0,0,0,0,0,0
22/07/2022,11:10:50 PM,5, 25.0, 60.0, 3504,5071,0,0,0,2,0,0
22/07/2022,11:11:50 PM,5, 25.0, 60.0, 3504,5069,0,0,0,0,0,0
22/07/2022,11:12:50 PM,5, 25.0, 60.0, 3500,4588,0,0,0,2,0,0
22/07/2022,11:13:50 PM,5, 25.0, 60.0, 3504,3472,0,0,0,2,0,0
22/07/2022,11:14:49 PM,5, 25.0, 60.0, 3504,3192,0,0,0,2,0,0
22/07/2022,11:15:49 PM,5, 25.0, 60.0, 3502,3182,0,0,0,2,0,0
22/07/2022,11:16:49 PM,5, 25.0, 60.0, 3502,3170,0,0,0,2,0,0
22/07/2022,11:17:50 PM,5, 25.0, 60.0, 3504,3168,0,0,0,2,0,0
